ActivityName,district_name,tehsil_name,ucs,training_type,no_partcpnt,attend_m,attend_f,new_partcpnt,duration,t_venue,water_avail,func_wash,tmat_agenda,tmar_tsheet,tmar_vaccvial,tmar_rmap,tmar_fm,tmar_chalk,tmar_other,p_briefed,aic_sit,vacc_admin_videos,stall_method,sk_ipc,sk_vacc_administration,sk_finger_mark,sk_door_chalk,sk_data_record,sk_gender_mainstream,sop_ipc,sop_vacc_administration,sop_finger_mark,sop_door_chalk,sop_data_record,sop_gender_mainstream,qa,feedback,ttmv2_picture,stall_comm,stall_visiting,stall_guid,vacc_mang_vvm,stall_visiting_process,stall_pfm,stall_guid_fm,stall_board,stall_doorm,stall_guid_door,stall_tely_pana,stall_fill_telly,stall_guid_data_r,stall_afp,stall_payment_p,local_lang,local_lang_guideline,field_activity,field_demonstration
NID APR 2026,KHYBER,BARA,MANDI KAS:SHALOBAR,cbv,35,31,4,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,JAMRUD,GHUNDI B,cbv,26,26,0,25,180,1,1,0,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,JAMRUD,GHUNDI A,cbv,21,21,0,0,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,SHAH ALAM,GULBELA,cbv,15,0,15,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,SMT,SHAHEEN MUSLIM TWN1,cbv,17,0,17,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,MATTANI,ACHINI,cbv,17,3,14,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,HAYAT ABAD 2,cbv,27,0,27,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,SMT,HAZARKHWANI 1,cbv,13,0,12,0,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,SMT,AKHOON ABAD,cbv,18,18,18,0,270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,HAYAT ABAD 2,cbv,25,27,27,1,255,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,SUFAID DHERI,cbv,21,0,21,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,PAWAKA,cbv,15,15,15,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,MALAKANDHER,cbv,21,0,21,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,MALAKANDHER,cbv,20,5,15,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,PESHAWAR,CITY,MALAKANDHER,cbv,20,5,14,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,PABBI,KURVI,mt,27,3,24,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,CHOCKI TOWN,mt,14,2,12,0,210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,AZAKHEL BALA,mt,27,24,24,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,JEHANGIRA,JEHANGIRA,mt,25,0,24,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,AMBAR,CHARGOLAI,mt,30,20,0,4,200,1,1,0,1,1,1,0,1,0,0,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,NOWSHERA,PABBI,JALOZAI,mt,27,0,26,0,298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,CHARSADDA,GHONDA KARKANA,mt,17,1,15,0,240,1,1,1,1,1,0,1,0,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
NID APR 2026,NOWSHERA,NOWSHERA,AMANGARH,mt,20,20,20,2,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,TIRAH MAIDAN,MALAKDIN KHEL B TIRAH,cbv,17,17,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,SHABQADAR,HASSANZAI,mt,24,24,23,0,180,1,1,1,1,1,1,1,1,1,0,1,1,0,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,BARA,FORT SLOPE,cbv,17,17,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,TIRAH MAIDAN,MALAKDIN KHEL A TIRAH,cbv,16,15,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,TIRAH MAIDAN,MALAKDIN KHEL A TIRAH,cbv,16,15,0,0,180,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,LANDI KOTAL,LOE SHALMAN A,cbv,16,16,0,0,240,0,0,0,1,1,0,1,0,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,LANDI KOTAL,TIRAH BAZAR B,cbv,25,25,0,25,180,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,KHESHGI BALA,mt,22,6,17,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,KHESHGI PAYAN,mt,21,3,18,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,LANDI KOTAL,TORKHAM,cbv,15,15,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,JAMRUD,GHUNDI B,cbv,28,26,0,0,180,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,PIRPAI,mt,25,4,19,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,PANDIALI,ZAHOO,mt,46,43,0,5,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,KHESHGI PAYAN,mt,20,5,15,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,RISALPUR CANTT,mt,26,0,26,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,LANDI KOTAL,SHEIKHMAL KHEL,cbv,21,21,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,LANDI KOTAL,STATION,cbv,23,22,0,0,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,SAFI LAKARO,SANDO KHEL,mt,16,15,0,1,210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,PIRPAI,mt,24,3,17,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,JAMRUD,TIDI BAZAR,cbv,23,22,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,SHABQADAR,DAULAT PURA,mt,29,2,26,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
NID APR 2026,KHYBER,JAMRUD,SHAH KAS B,cbv,24,24,0,0,250,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,TIRAH MAIDAN,Seray,cbv,22,22,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,JEHANGIRA,ADAMZAI,mt,24,5,19,0,270,1,1,1,0,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,MOHMAND,EKKAGHUND,MICHANI,mt,16,0,16,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,KHYBER,BARA,AJAB TALAB,cbv,14,14,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
NID APR 2026,CHARSADA,TANGI,ZIAM,mt,18,0,16,0,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,CHARSADDA,MERA UMERZAI,mt,12,1,10,1,240,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,BARA,AJAB TALAB,cbv,15,14,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,MOHMAND,PANDIALI,DANISHKOOL,mt,19,2,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,JAMRUD,SHAH KAS A,cbv,17,16,0,0,180,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,TANGI,KOZ BEHRAM DHERI,mt,17,2,15,0,200,1,1,1,0,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,CHARSADA,CHARSADDA,MC-1 CHARSADDA,mt,28,4,24,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,TANGI,SHERPAO,mt,22,4,17,21,242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,JEHANGIRA,KHAIRABAD,mt,22,1,19,1,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,GANDHERI,mt,30,5,19,1,290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,RISALPUR CANTT,mt,26,0,27,3,240,1,1,1,1,1,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,KHYBER,JAMRUD,SHAH KAS A,cbv,17,17,0,0,160,1,1,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,LANDI KOTAL,PIROKHEL,cbv,20,20,0,0,195,1,1,1,1,1,0,1,0,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,JAMRUD,SUR KAMAR,cbv,19,18,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,TIRAH MAIDAN,QAMBAR KHEL B TIRAH,cbv,10,10,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,TANGI,ABAZAI,mt,29,5,24,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,EKKAGHUND,EKKAGHUND,smt,26,6,17,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,PANDIALI,PANDIALI,mt,28,3,18,2,240,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,MOHMAND,SAFI LAKARO,MAMAD GAT,mt,25,17,0,0,240,1,1,1,1,1,1,0,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,MOHMAND,HALEEMZAI,KASSI,mt,29,17,10,1,250,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
NID APR 2026,CHARSADA,CHARSADDA,RAJJAR 1,mt,34,5,27,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,BAIZAI,GHANAM SHAH,mt,31,11,0,1,220,1,1,1,1,1,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,KHYBER,TIRAH MAIDAN,ZAKHAKHEL TIRAH,cbv,16,16,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,BARA,ABDULLAH JAN,cbv,18,18,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
NID APR 2026,KHYBER,TIRAH MAIDAN,ZAKHAKHEL TIRAH,cbv,16,16,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,KABUL RIVER,mt,24,0,24,0,300,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
NID APR 2026,KHYBER,LANDI KOTAL,SULTAN KHEL A,cbv,19,19,4,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,KHAWEZAI,JUMA KHEL,mt,23,14,3,3,250,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,KHYBER,LANDI KOTAL,KHUGA KHEL,cbv,20,20,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,JAMRUD,ALI MASJID A,cbv,17,17,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,SHABQADAR,MC-3 SHABQADAR:MC-1 SHABQADAR,mt,32,0,32,0,240,,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,0
NID APR 2026,NOWSHERA,JEHANGIRA,JEHANGIRA,mt,16,0,16,1,245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,SHABQADAR,HAJIZAI,mt,20,3,17,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,PABBI,JALOZAI,mt,21,4,17,1,240,1,1,1,0,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,CHARSADA,CHARSADDA,MC-3 CHARSADDA,mt,17,1,16,2,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,CHARSADDA,DARGAY,mt,20,4,16,0,250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,TANGI,HARICHAND,mt,23,2,18,1,200,1,1,1,0,1,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
NID APR 2026,CHARSADA,CHARSADDA,DHERI ZARDAD,mt,29,4,25,0,250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,CHARSADDA,NISATTA,mt,25,3,22,2,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
NID APR 2026,MOHMAND,EKKAGHUND,AQRAB DAG,smt,16,0,16,0,360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,SAFI LAKARO,SANDO KHEL,mt,18,7,1,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,NOWSHERA,PABBI,AKBARPURA,mt,25,6,19,0,194,1,1,1,1,1,1,1,0,1,1,1,0,0,1,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0
NID APR 2026,CHARSADA,CHARSADDA,HISARA YASENZAI,mt,24,0,24,1,245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,CHARSADDA,NISATTA,mt,30,2,28,2,240,1,1,1,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,KHYBER,LANDI KOTAL,SULTAN KHEL B,cbv,26,25,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,NOWSHERA,NOWSHERA,KHESHGI BALA,mt,22,5,17,1,305,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,CHARSADDA,SARKI TETARA,mt,25,0,25,2,240,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,HALEEMZAI,GHALLANAI,mt,28,9,8,3,240,1,1,1,1,1,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,CHARSADA,TANGI,ABAZAI,mt,28,1,7,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,EKKAGHUND,DAB KOR,mt,17,0,17,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,KHYBER,JAMRUD,NEW ABADI,cbv,28,27,1,0,240,1,1,1,0,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
NID APR 2026,MOHMAND,EKKAGHUND,AQRAB DAG,mt,16,0,16,0,240,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,MOHMAND,HALEEMZAI,KASSI,mt,26,11,8,1,240,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NID APR 2026,NOWSHERA,JEHANGIRA,AKORA CAMP,mt,19,3,16,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NID APR 2026,CHARSADA,CHARSADDA,SHEIKHO,mt,23,1,22,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
